NOC,Year,Sport,Sex,lat,lon,continent,bronze,gold,silver,total
NED,1964,Speed Skating,M,52.132633,5.291266,Europe,0,0,1,1
NED,1964,Swimming,F,52.132633,5.291266,Europe,4,0,6,10
NED,1968,Athletics,F,52.132633,5.291266,Europe,1,0,0,1
NED,1968,Cycling,M,52.132633,5.291266,Europe,0,4,2,6
NED,1968,Rowing,M,52.132633,5.291266,Europe,0,1,5,6
NED,1968,Speed Skating,F,52.132633,5.291266,Europe,2,2,1,5
NED,1968,Speed Skating,M,52.132633,5.291266,Europe,1,1,2,4
NED,1968,Swimming,F,52.132633,5.291266,Europe,0,1,0,1
NED,1972,Canoeing,F,52.132633,5.291266,Europe,0,0,1,1
NED,1972,Cycling,M,52.132633,5.291266,Europe,0,1,0,1
NED,1972,Judo,M,52.132633,5.291266,Europe,0,2,0,2
NED,1972,Rowing,M,52.132633,5.291266,Europe,2,0,0,2
NED,1972,Speed Skating,F,52.132633,5.291266,Europe,2,1,2,5
NED,1972,Speed Skating,M,52.132633,5.291266,Europe,0,3,1,4
NED,1976,Cycling,M,52.132633,5.291266,Europe,0,0,1,1
NED,1976,Figure Skating,F,52.132633,5.291266,Europe,0,0,1,1
NED,1976,Shooting,M,52.132633,5.291266,Europe,0,0,1,1
NED,1976,Speed Skating,M,52.132633,5.291266,Europe,3,1,1,5
NED,1976,Swimming,F,52.132633,5.291266,Europe,2,0,0,2
NED,1976,Water Polo,M,52.132633,5.291266,Europe,10,0,0,10
NED,1980,Athletics,M,52.132633,5.291266,Europe,0,0,1,1
NED,1980,Judo,M,52.132633,5.291266,Europe,1,0,0,1
NED,1980,Speed Skating,F,52.132633,5.291266,Europe,0,1,1,2
NED,1980,Speed Skating,M,52.132633,5.291266,Europe,1,0,1,2
NED,1980,Swimming,F,52.132633,5.291266,Europe,4,0,0,4
NED,1984,Athletics,F,52.132633,5.291266,Europe,0,1,0,1
NED,1984,Boxing,M,52.132633,5.291266,Europe,1,0,0,1
NED,1984,Canoeing,F,52.132633,5.291266,Europe,1,0,0,1
NED,1984,Hockey,F,52.132633,5.291266,Europe,0,16,0,16
NED,1984,Rowing,F,52.132633,5.291266,Europe,9,0,2,11
NED,1984,Sailing,M,52.132633,5.291266,Europe,0,1,0,1
NED,1984,Swimming,F,52.132633,5.291266,Europe,3,2,5,10
NED,1988,Boxing,M,52.132633,5.291266,Europe,1,0,0,1
NED,1988,Canoeing,F,52.132633,5.291266,Europe,2,0,0,2
NED,1988,Cycling,F,52.132633,5.291266,Europe,0,1,0,1
NED,1988,Cycling,M,52.132633,5.291266,Europe,0,0,1,1
NED,1988,Hockey,F,52.132633,5.291266,Europe,16,0,0,16
NED,1988,Hockey,M,52.132633,5.291266,Europe,16,0,0,16
NED,1988,Judo,M,52.132633,5.291266,Europe,1,0,0,1
NED,1988,Rowing,M,52.132633,5.291266,Europe,0,2,0,2
NED,1988,Speed Skating,F,52.132633,5.291266,Europe,0,3,0,3
NED,1988,Speed Skating,M,52.132633,5.291266,Europe,2,0,2,4
NED,1988,Swimming,F,52.132633,5.291266,Europe,0,0,5,5
NED,1992,Athletics,F,52.132633,5.291266,Europe,0,1,0,1
NED,1992,Boxing,M,52.132633,5.291266,Europe,1,0,1,2
NED,1992,Cycling,F,52.132633,5.291266,Europe,2,0,0,2
NED,1992,Cycling,M,52.132633,5.291266,Europe,0,0,2,2
NED,1992,Equestrianism,F,52.132633,5.291266,Europe,0,0,4,4
NED,1992,Equestrianism,M,52.132633,5.291266,Europe,0,4,1,5
NED,1992,Judo,F,52.132633,5.291266,Europe,1,0,0,1
NED,1992,Judo,M,52.132633,5.291266,Europe,1,0,0,1
NED,1992,Rowing,M,52.132633,5.291266,Europe,2,0,0,2
NED,1992,Sailing,F,52.132633,5.291266,Europe,1,0,0,1
NED,1992,Speed Skating,M,52.132633,5.291266,Europe,2,1,1,4
NED,1992,Volleyball,M,52.132633,5.291266,Europe,0,0,12,12
NED,1994,Speed Skating,M,52.132633,5.291266,Europe,3,0,1,4
NED,1996,Cycling,F,52.132633,5.291266,Europe,1,0,1,2
NED,1996,Cycling,M,52.132633,5.291266,Europe,0,1,0,1
NED,1996,Equestrianism,F,52.132633,5.291266,Europe,0,0,4,4
NED,1996,Equestrianism,M,52.132633,5.291266,Europe,1,0,1,2
NED,1996,Hockey,F,52.132633,5.291266,Europe,16,0,0,16
NED,1996,Hockey,M,52.132633,5.291266,Europe,0,16,0,16
NED,1996,Judo,F,52.132633,5.291266,Europe,2,0,0,2
NED,1996,Judo,M,52.132633,5.291266,Europe,1,0,0,1
NED,1996,Rowing,F,52.132633,5.291266,Europe,2,0,0,2
NED,1996,Rowing,M,52.132633,5.291266,Europe,0,9,2,11
NED,1996,Sailing,F,52.132633,5.291266,Europe,0,0,1,1
NED,1996,Sailing,M,52.132633,5.291266,Europe,1,0,0,1
NED,1996,Swimming,F,52.132633,5.291266,Europe,2,0,0,2
NED,1996,Volleyball,M,52.132633,5.291266,Europe,0,12,0,12
NED,1998,Speed Skating,F,52.132633,5.291266,Europe,0,2,0,2
NED,1998,Speed Skating,M,52.132633,5.291266,Europe,2,3,4,9
NED,2000,Archery,M,52.132633,5.291266,Europe,1,0,0,1
NED,2000,Cycling,F,52.132633,5.291266,Europe,0,3,1,4
NED,2000,Equestrianism,F,52.132633,5.291266,Europe,0,1,3,4
NED,2000,Equestrianism,M,52.132633,5.291266,Europe,0,1,2,3
NED,2000,Hockey,F,52.132633,5.291266,Europe,16,0,0,16
NED,2000,Hockey,M,52.132633,5.291266,Europe,0,16,0,16
NED,2000,Judo,M,52.132633,5.291266,Europe,0,1,0,1
NED,2000,Rowing,F,52.132633,5.291266,Europe,0,0,11,11
NED,2000,Rowing,M,52.132633,5.291266,Europe,0,0,4,4
NED,2000,Sailing,F,52.132633,5.291266,Europe,0,0,1,1
NED,2000,Swimming,F,52.132633,5.291266,Europe,0,3,5,8
NED,2000,Swimming,M,52.132633,5.291266,Europe,6,2,0,8
NED,2000,Tennis,F,52.132633,5.291266,Europe,0,0,2,2
NED,2002,Speed Skating,F,52.132633,5.291266,Europe,0,0,2,2
NED,2002,Speed Skating,M,52.132633,5.291266,Europe,0,3,3,6
NED,2004,Badminton,F,52.132633,5.291266,Europe,0,0,1,1
NED,2004,Cycling,F,52.132633,5.291266,Europe,1,1,0,2
NED,2004,Cycling,M,52.132633,5.291266,Europe,1,0,1,2
NED,2004,Equestrianism,F,52.132633,5.291266,Europe,0,1,0,1
NED,2004,Hockey,F,52.132633,5.291266,Europe,0,0,16,16
NED,2004,Hockey,M,52.132633,5.291266,Europe,0,0,16,16
NED,2004,Judo,F,52.132633,5.291266,Europe,1,0,1,2
NED,2004,Judo,M,52.132633,5.291266,Europe,2,0,0,2
NED,2004,Rowing,F,52.132633,5.291266,Europe,11,0,0,11
NED,2004,Rowing,M,52.132633,5.291266,Europe,0,0,9,9
NED,2004,Swimming,F,52.132633,5.291266,Europe,6,1,1,8
NED,2004,Swimming,M,52.132633,5.291266,Europe,0,1,6,7
NED,2006,Speed Skating,F,52.132633,5.291266,Europe,1,2,1,4
NED,2006,Speed Skating,M,52.132633,5.291266,Europe,7,1,1,9
NED,2008,Cycling,F,52.132633,5.291266,Europe,0,1,0,1
NED,2008,Equestrianism,F,52.132633,5.291266,Europe,0,1,2,3
NED,2008,Equestrianism,M,52.132633,5.291266,Europe,0,0,1,1
NED,2008,Hockey,F,52.132633,5.291266,Europe,0,16,0,16
NED,2008,Judo,F,52.132633,5.291266,Europe,2,0,1,3
NED,2008,Judo,M,52.132633,5.291266,Europe,2,0,0,2
NED,2008,Rowing,F,52.132633,5.291266,Europe,0,2,9,11
NED,2008,Sailing,F,52.132633,5.291266,Europe,0,0,5,5
NED,2008,Swimming,F,52.132633,5.291266,Europe,0,6,0,6
NED,2008,Swimming,M,52.132633,5.291266,Europe,0,1,0,1
NED,2008,Water Polo,F,52.132633,5.291266,Europe,0,12,0,12
NED,2010,Snowboarding,F,52.132633,5.291266,Europe,0,1,0,1
NED,2010,Speed Skating,F,52.132633,5.291266,Europe,1,1,1,3
NED,2010,Speed Skating,M,52.132633,5.291266,Europe,5,2,0,7
NED,2012,Cycling,F,52.132633,5.291266,Europe,1,1,0,2
NED,2012,Cycling,M,52.132633,5.291266,Europe,1,0,0,1
NED,2012,Equestrianism,F,52.132633,5.291266,Europe,2,0,1,3
NED,2012,Equestrianism,M,52.132633,5.291266,Europe,1,0,5,6
NED,2012,Gymnastics,M,52.132633,5.291266,Europe,0,1,0,1
NED,2012,Hockey,F,52.132633,5.291266,Europe,0,16,0,16
NED,2012,Hockey,M,52.132633,5.291266,Europe,0,0,17,17
NED,2012,Judo,F,52.132633,5.291266,Europe,1,0,0,1
NED,2012,Judo,M,52.132633,5.291266,Europe,1,0,0,1
NED,2012,Rowing,F,52.132633,5.291266,Europe,9,0,0,9
NED,2012,Sailing,F,52.132633,5.291266,Europe,2,0,1,3
NED,2012,Sailing,M,52.132633,5.291266,Europe,0,1,0,1
NED,2012,Swimming,F,52.132633,5.291266,Europe,1,2,5,8
NED,2014,Short Track Speed Skating,M,52.132633,5.291266,Europe,1,0,0,1
NED,2014,Speed Skating,F,52.132633,5.291266,Europe,4,6,3,13
NED,2014,Speed Skating,M,52.132633,5.291266,Europe,4,7,4,15
NED,2016,Athletics,F,52.132633,5.291266,Europe,0,0,1,1
NED,2016,Beach Volleyball,M,52.132633,5.291266,Europe,2,0,0,2
NED,2016,Boxing,F,52.132633,5.291266,Europe,0,0,1,1
NED,2016,Cycling,F,52.132633,5.291266,Europe,1,2,0,3
NED,2016,Cycling,M,52.132633,5.291266,Europe,0,0,3,3
NED,2016,Gymnastics,F,52.132633,5.291266,Europe,0,1,0,1
NED,2016,Hockey,F,52.132633,5.291266,Europe,0,0,16,16
NED,2016,Judo,F,52.132633,5.291266,Europe,1,0,0,1
NED,2016,Rowing,F,52.132633,5.291266,Europe,0,2,4,6
NED,2016,Rowing,M,52.132633,5.291266,Europe,9,0,0,9
NED,2016,Sailing,F,52.132633,5.291266,Europe,0,1,0,1
NED,2016,Sailing,M,52.132633,5.291266,Europe,0,1,0,1
NED,2016,Swimming,F,52.132633,5.291266,Europe,0,1,0,1
NED,2016,Swimming,M,52.132633,5.291266,Europe,0,1,0,1
NEP,1924,Alpinism,M,28.394857,84.124008,Asia,0,1,0,1
NGR,1964,Boxing,M,9.081999,8.675277,Africa,1,0,0,1
NGR,1972,Boxing,M,9.081999,8.675277,Africa,1,0,0,1
NGR,1984,Athletics,M,9.081999,8.675277,Africa,4,0,0,4
NGR,1984,Boxing,M,9.081999,8.675277,Africa,0,0,1,1
NGR,1992,Athletics,F,9.081999,8.675277,Africa,4,0,0,4
NGR,1992,Athletics,M,9.081999,8.675277,Africa,0,0,5,5
NGR,1992,Boxing,M,9.081999,8.675277,Africa,0,0,2,2
NGR,1996,Athletics,F,9.081999,8.675277,Africa,2,1,4,7
NGR,1996,Boxing,M,9.081999,8.675277,Africa,1,0,0,1
NGR,1996,Football,M,9.081999,8.675277,Africa,0,16,0,16
NGR,2000,Athletics,F,9.081999,8.675277,Africa,0,0,1,1
NGR,2000,Athletics,M,9.081999,8.675277,Africa,0,6,0,6
NGR,2000,Weightlifting,F,9.081999,8.675277,Africa,0,0,1,1
NGR,2004,Athletics,M,9.081999,8.675277,Africa,8,0,0,8
NGR,2008,Athletics,F,9.081999,8.675277,Africa,6,0,0,6
NGR,2008,Football,M,9.081999,8.675277,Africa,0,0,16,16
NGR,2008,Taekwondo,M,9.081999,8.675277,Africa,1,0,0,1
NGR,2016,Football,M,9.081999,8.675277,Africa,18,0,0,18
NIG,1972,Boxing,M,17.607789,8.081666,Africa,1,0,0,1
NIG,2016,Taekwondo,M,17.607789,8.081666,Africa,0,0,1,1
NOR,1900,Athletics,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1900,Shooting,M,60.472024,8.468946,Europe,2,0,6,8
NOR,1904,Wrestling,M,60.472024,8.468946,Europe,0,2,0,2
NOR,1906,Gymnastics,M,60.472024,8.468946,Europe,0,20,0,20
NOR,1906,Shooting,M,60.472024,8.468946,Europe,0,0,5,5
NOR,1908,Athletics,M,60.472024,8.468946,Europe,2,0,1,3
NOR,1908,Gymnastics,M,60.472024,8.468946,Europe,0,0,30,30
NOR,1908,Shooting,M,60.472024,8.468946,Europe,1,7,0,8
NOR,1908,Wrestling,M,60.472024,8.468946,Europe,0,0,1,1
NOR,1912,Athletics,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1912,Gymnastics,M,60.472024,8.468946,Europe,22,24,0,46
NOR,1912,Rowing,M,60.472024,8.468946,Europe,10,0,0,10
NOR,1912,Sailing,M,60.472024,8.468946,Europe,0,15,0,15
NOR,1912,Shooting,M,60.472024,8.468946,Europe,1,0,6,7
NOR,1912,Tennis,F,60.472024,8.468946,Europe,1,0,0,1
NOR,1920,Art Competitions,M,60.472024,8.468946,Europe,0,0,1,1
NOR,1920,Athletics,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1920,Boxing,M,60.472024,8.468946,Europe,0,0,1,1
NOR,1920,Figure Skating,F,60.472024,8.468946,Europe,0,0,1,1
NOR,1920,Figure Skating,M,60.472024,8.468946,Europe,1,0,2,3
NOR,1920,Gymnastics,M,60.472024,8.468946,Europe,0,0,25,25
NOR,1920,Rowing,M,60.472024,8.468946,Europe,14,0,0,14
NOR,1920,Sailing,M,60.472024,8.468946,Europe,3,44,12,59
NOR,1920,Shooting,M,60.472024,8.468946,Europe,8,13,10,31
NOR,1920,Wrestling,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1924,Athletics,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1924,Boxing,M,60.472024,8.468946,Europe,1,1,0,2
NOR,1924,Cross Country Skiing,M,60.472024,8.468946,Europe,1,2,2,5
NOR,1924,Nordic Combined,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1924,Sailing,M,60.472024,8.468946,Europe,0,8,1,9
NOR,1924,Shooting,M,60.472024,8.468946,Europe,1,5,4,10
NOR,1924,Ski Jumping,M,60.472024,8.468946,Europe,0,1,1,2
NOR,1924,Speed Skating,M,60.472024,8.468946,Europe,4,0,3,7
NOR,1928,Athletics,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1928,Cross Country Skiing,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1928,Equestrianism,M,60.472024,8.468946,Europe,0,0,3,3
NOR,1928,Figure Skating,F,60.472024,8.468946,Europe,0,1,0,1
NOR,1928,Nordic Combined,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1928,Sailing,M,60.472024,8.468946,Europe,0,4,1,5
NOR,1928,Ski Jumping,M,60.472024,8.468946,Europe,0,1,1,2
NOR,1928,Speed Skating,M,60.472024,8.468946,Europe,3,2,1,6
NOR,1932,Cross Country Skiing,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1932,Figure Skating,F,60.472024,8.468946,Europe,0,1,0,1
NOR,1932,Nordic Combined,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1932,Ski Jumping,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1932,Speed Skating,M,60.472024,8.468946,Europe,0,0,2,2
NOR,1936,Alpine Skiing,F,60.472024,8.468946,Europe,1,0,0,1
NOR,1936,Boxing,M,60.472024,8.468946,Europe,1,0,1,2
NOR,1936,Cross Country Skiing,M,60.472024,8.468946,Europe,0,0,5,5
NOR,1936,Figure Skating,F,60.472024,8.468946,Europe,0,1,0,1
NOR,1936,Football,M,60.472024,8.468946,Europe,14,0,0,14
NOR,1936,Nordic Combined,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1936,Sailing,M,60.472024,8.468946,Europe,0,0,11,11
NOR,1936,Shooting,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1936,Ski Jumping,M,60.472024,8.468946,Europe,1,1,0,2
NOR,1936,Speed Skating,M,60.472024,8.468946,Europe,0,4,2,6
NOR,1948,Athletics,M,60.472024,8.468946,Europe,0,0,1,1
NOR,1948,Canoeing,M,60.472024,8.468946,Europe,1,0,2,3
NOR,1948,Cross Country Skiing,M,60.472024,8.468946,Europe,4,0,0,4
NOR,1948,Rowing,M,60.472024,8.468946,Europe,9,0,0,9
NOR,1948,Sailing,M,60.472024,8.468946,Europe,0,3,0,3
NOR,1948,Shooting,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1948,Ski Jumping,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1948,Speed Skating,M,60.472024,8.468946,Europe,1,3,2,6
NOR,1948,Wrestling,M,60.472024,8.468946,Europe,0,0,1,1
NOR,1952,Alpine Skiing,M,60.472024,8.468946,Europe,1,1,1,3
NOR,1952,Cross Country Skiing,M,60.472024,8.468946,Europe,1,1,4,6
NOR,1952,Nordic Combined,M,60.472024,8.468946,Europe,1,1,0,2
NOR,1952,Sailing,F,60.472024,8.468946,Europe,0,0,1,1
NOR,1952,Sailing,M,60.472024,8.468946,Europe,0,3,7,10
NOR,1952,Shooting,M,60.472024,8.468946,Europe,0,2,0,2
NOR,1952,Ski Jumping,M,60.472024,8.468946,Europe,0,1,1,2
NOR,1952,Speed Skating,M,60.472024,8.468946,Europe,3,3,0,6
NOR,1956,Athletics,M,60.472024,8.468946,Europe,2,1,0,3
NOR,1956,Cross Country Skiing,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1956,Nordic Combined,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1956,Speed Skating,M,60.472024,8.468946,Europe,1,0,1,2
NOR,1960,Cross Country Skiing,M,60.472024,8.468946,Europe,0,1,4,5
NOR,1960,Nordic Combined,M,60.472024,8.468946,Europe,0,0,1,1
NOR,1960,Sailing,M,60.472024,8.468946,Europe,0,2,0,2
NOR,1960,Speed Skating,M,60.472024,8.468946,Europe,0,2,1,3
NOR,1964,Biathlon,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1964,Cross Country Skiing,M,60.472024,8.468946,Europe,0,0,2,2
NOR,1964,Nordic Combined,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1964,Ski Jumping,M,60.472024,8.468946,Europe,2,1,1,4
NOR,1964,Speed Skating,M,60.472024,8.468946,Europe,3,1,3,7
NOR,1968,Biathlon,M,60.472024,8.468946,Europe,0,1,4,5
NOR,1968,Canoeing,M,60.472024,8.468946,Europe,0,4,0,4
NOR,1968,Cross Country Skiing,F,60.472024,8.468946,Europe,1,3,1,5
NOR,1968,Cross Country Skiing,M,60.472024,8.468946,Europe,0,6,1,7
NOR,1968,Sailing,M,60.472024,8.468946,Europe,0,0,2,2
NOR,1968,Ski Jumping,M,60.472024,8.468946,Europe,1,0,0,1
NOR,1968,Speed Skating,M,60.472024,8.468946,Europe,0,1,3,4
NOR,1972,Biathlon,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1972,Canoeing,M,60.472024,8.468946,Europe,4,0,0,4
NOR,1972,Cross Country Skiing,F,60.472024,8.468946,Europe,3,0,0,3
NOR,1972,Cross Country Skiing,M,60.472024,8.468946,Europe,2,1,6,9
NOR,1972,Cycling,M,60.472024,8.468946,Europe,0,1,0,1
NOR,1972,Rowing,M,60.472024,8.468946,Europe,0,0,2,2
NOR,1972,Speed Skating,M,60.472024,8.468946,Europe,2,0,2,4
NOR,1972,Weightlifting,M,60.472024,8.468946,Europe,0,1,0,1
